,ID,D,E_Brent,Water_Injected_opex,Opt_ActivacionBasica_a_ab,Opt_Activacion_e1,Opt_Activacion_e2,Opt_Activacion_e3,Opt_Activacion_e4,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,Volumenes
862,862,1,55,0.345,1,0,1,1,1,40059.9657,-112020.324,51581.9255,-14615.7386,-66197.6642,0.0,2025287.2682,437676.4262,3520078.1765,132.12239759204596
863,863,1,60,0.345,1,0,1,1,1,40059.9657,-112020.324,59281.2233,45519.3296,-13761.8937,0.028914952429992556,2025287.2682,437676.4262,3520078.1765,132.12239759204596
864,864,1,20,0.06,1,1,0,0,0,47427.8558,232995.6705,6305.0943,14581.6882,8276.5939,0.08506088186783736,249732.2868,336103.815,759837.2231,69.8894455738274
865,865,1,25,0.06,1,1,0,0,0,47427.8558,232995.6705,13324.7121,71054.1678,57729.4557,0.5933018409406813,249732.2868,336103.815,759837.2231,69.8894455738274
866,866,1,30,0.06,1,1,0,0,0,47427.8558,232995.6705,20715.6085,118067.4119,97351.8034,1.0999101466994092,249732.2868,336103.815,759837.2231,69.8894455738274
867,867,1,35,0.06,1,1,0,0,0,47427.8558,232995.6705,28300.5972,159446.9245,131146.3273,1.6040989490498998,249732.2868,336103.815,759837.2231,69.8894455738274
868,868,1,40,0.06,1,1,0,0,0,47427.8558,232995.6705,35911.2634,200074.6413,164163.3779,2.1080238565978666,249732.2868,336103.815,759837.2231,69.8894455738274
869,869,1,45,0.06,1,1,0,0,0,47427.8558,232995.6705,43698.8982,240345.0673,196646.1691,2.610130008291813,249732.2868,336103.815,759837.2231,69.8894455738274
870,870,1,50,0.06,1,1,0,0,0,47427.8558,232995.6705,51463.8417,280566.5617,229102.72,3.112469365123572,249732.2868,336103.815,759837.2231,69.8894455738274
871,871,1,55,0.06,1,1,0,0,0,47427.8558,232995.6705,59272.2089,320537.1761,261264.9672,3.6143624441379876,249732.2868,336103.815,759837.2231,69.8894455738274
872,872,1,60,0.06,1,1,0,0,0,47427.8558,232995.6705,67113.5807,360507.7905,293394.2098,4.115916325850023,249732.2868,336103.815,759837.2231,69.8894455738274
873,873,1,20,0.155,1,1,0,0,0,44914.4743,223663.2466,4583.2616,-1288.7452,-5872.0068,0.0,249732.2868,369961.3521,914750.2539,69.8894455738274
874,874,1,25,0.155,1,1,0,0,0,44914.4743,223663.2466,11344.0453,54576.1084,43232.0631,0.4443080621204849,249732.2868,369961.3521,914750.2539,69.8894455738274
875,875,1,30,0.155,1,1,0,0,0,44914.4743,223663.2466,18553.0794,106609.873,88056.7936,0.9506220632304198,249732.2868,369961.3521,914750.2539,69.8894455738274
876,876,1,35,0.155,1,1,0,0,0,44914.4743,223663.2466,25882.0638,147268.1375,121386.0737,1.4576409574761056,249732.2868,369961.3521,914750.2539,69.8894455738274
877,877,1,40,0.155,1,1,0,0,0,44914.4743,223663.2466,33516.3896,188167.2629,154650.8733,1.9613227083832099,249732.2868,369961.3521,914750.2539,69.8894455738274
878,878,1,45,0.155,1,1,0,0,0,44914.4743,223663.2466,41134.8175,228497.2223,187362.4048,2.4651678473182894,249732.2868,369961.3521,914750.2539,69.8894455738274
879,879,1,50,0.155,1,1,0,0,0,44914.4743,223663.2466,48833.6434,268769.5409,219935.8975,2.9681867123095294,249732.2868,369961.3521,914750.2539,69.8894455738274
880,880,1,55,0.155,1,1,0,0,0,44914.4743,223663.2466,56674.5892,308766.4709,252091.8817,3.469744971778966,249732.2868,369961.3521,914750.2539,69.8894455738274
881,881,1,60,0.155,1,1,0,0,0,44914.4743,223663.2466,64472.3245,348737.0853,284264.7608,3.971747317832189,249732.2868,369961.3521,914750.2539,69.8894455738274
882,882,1,20,0.25,1,1,0,0,0,42429.3337,214300.5957,2991.1965,-16151.6726,-19142.8691,0.0,249732.2868,403818.8892,1069663.2847,69.8894455738274
883,883,1,25,0.25,1,1,0,0,0,42429.3337,214300.5957,9472.7632,38549.0877,29076.3245,0.2988255584950057,249732.2868,403818.8892,1069663.2847,69.8894455738274
884,884,1,30,0.25,1,1,0,0,0,42429.3337,214300.5957,16492.3028,94591.2832,78098.9804,0.8026451702315869,249732.2868,403818.8892,1069663.2847,69.8894455738274
885,885,1,35,0.25,1,1,0,0,0,42429.3337,214300.5957,23670.054,136426.706,112756.652,1.3090871002698148,249732.2868,403818.8892,1069663.2847,69.8894455738274
886,886,1,40,0.25,1,1,0,0,0,42429.3337,214300.5957,31201.6937,176432.6451,145230.9514,1.813567856569556,249732.2868,403818.8892,1069663.2847,69.8894455738274
887,887,1,45,0.25,1,1,0,0,0,42429.3337,214300.5957,38732.182,216588.9255,177856.7435,2.3185464677165175,249732.2868,403818.8892,1069663.2847,69.8894455738274
888,888,1,50,0.25,1,1,0,0,0,42429.3337,214300.5957,46358.3715,256919.3112,210560.9397,2.8223118380387118,249732.2868,403818.8892,1069663.2847,69.8894455738274
889,889,1,55,0.25,1,1,0,0,0,42429.3337,214300.5957,54057.4334,296995.7657,242938.3324,3.325328278626424,249732.2868,403818.8892,1069663.2847,69.8894455738274
890,890,1,60,0.25,1,1,0,0,0,42429.3337,214300.5957,61808.979,336966.3801,275157.4011,3.8278053287049816,249732.2868,403818.8892,1069663.2847,69.8894455738274
891,891,1,20,0.345,1,1,0,0,0,40059.9657,204771.9481,1504.7187,-29924.4854,-31429.2042,0.0,249732.2868,437676.4262,1224576.3155,69.8894455738274
892,892,1,25,0.345,1,1,0,0,0,40059.9657,204771.9481,7695.9844,23303.5866,15607.6022,0.16040371463306904,249732.2868,437676.4262,1224576.3155,69.8894455738274
893,893,1,30,0.345,1,1,0,0,0,40059.9657,204771.9481,14526.112,78517.2144,63991.1024,0.6576545430979787,249732.2868,437676.4262,1224576.3155,69.8894455738274
894,894,1,35,0.345,1,1,0,0,0,40059.9657,204771.9481,21685.9021,125739.7755,104053.8734,1.1605818899886633,249732.2868,437676.4262,1224576.3155,69.8894455738274
895,895,1,40,0.345,1,1,0,0,0,40059.9657,204771.9481,28966.1218,165922.0898,136955.968,1.665361643744772,249732.2868,437676.4262,1224576.3155,69.8894455738274
896,896,1,45,0.345,1,1,0,0,0,40059.9657,204771.9481,36399.5817,204964.2299,168564.6482,2.171050353493883,249732.2868,437676.4262,1224576.3155,69.8894455738274
897,897,1,50,0.345,1,1,0,0,0,40059.9657,204771.9481,43947.9744,245010.5882,201062.6138,2.6757702270498296,249732.2868,437676.4262,1224576.3155,69.8894455738274
898,898,1,55,0.345,1,1,0,0,0,40059.9657,204771.9481,51581.9255,285217.2345,233635.3089,3.1794558287591355,249732.2868,437676.4262,1224576.3155,69.8894455738274
899,899,1,60,0.345,1,1,0,0,0,40059.9657,204771.9481,59281.2233,325195.6749,265914.4517,3.6824698449433177,249732.2868,437676.4262,1224576.3155,69.8894455738274
900,900,1,20,0.06,1,1,0,0,1,47427.8558,186249.316,6305.0943,-97129.4592,-103434.5534,0.0,896336.6002,336103.815,1455918.9816,102.78706549382741
901,901,1,25,0.06,1,1,0,0,1,47427.8558,186249.316,13324.7121,-31132.8573,-44457.5694,0.0,896336.6002,336103.815,1455918.9816,102.78706549382741
902,902,1,30,0.06,1,1,0,0,1,47427.8558,186249.316,20715.6085,23682.6796,2967.0711,0.07418849343728465,896336.6002,336103.815,1455918.9816,102.78706549382741
903,903,1,35,0.06,1,1,0,0,1,47427.8558,186249.316,28300.5972,77483.959,49183.3618,0.3714980769725312,896336.6002,336103.815,1455918.9816,102.78706549382741
904,904,1,40,0.06,1,1,0,0,1,47427.8558,186249.316,35911.2634,130855.4436,94944.1802,0.6689066478037089,896336.6002,336103.815,1455918.9816,102.78706549382741
905,905,1,45,0.06,1,1,0,0,1,47427.8558,186249.316,43698.8982,183905.444,140206.5457,0.9643895426977935,896336.6002,336103.815,1455918.9816,102.78706549382741
906,906,1,50,0.06,1,1,0,0,1,47427.8558,186249.316,51463.8417,232569.1527,181105.311,1.2599858448912993,896336.6002,336103.815,1455918.9816,102.78706549382741
907,907,1,55,0.06,1,1,0,0,1,47427.8558,186249.316,59272.2089,280268.9504,220996.7415,1.5553651228694236,896336.6002,336103.815,1455918.9816,102.78706549382741
908,908,1,60,0.06,1,1,0,0,1,47427.8558,186249.316,67113.5807,327620.9088,260507.3281,1.850579449721707,896336.6002,336103.815,1455918.9816,102.78706549382741
909,909,1,20,0.155,1,1,0,0,1,44914.4743,174108.4893,4583.2616,-115532.7811,-120116.0427,0.0,896336.6002,369961.3521,1667051.0104,102.78706549382741
910,910,1,25,0.155,1,1,0,0,1,44914.4743,174108.4893,11344.0453,-50468.9337,-61812.979,0.0,896336.6002,369961.3521,1667051.0104,102.78706549382741
911,911,1,30,0.155,1,1,0,0,1,44914.4743,174108.4893,18553.0794,7589.6368,-10963.4426,0.0,896336.6002,369961.3521,1667051.0104,102.78706549382741
912,912,1,35,0.155,1,1,0,0,1,44914.4743,174108.4893,25882.0638,61267.561,35385.4972,0.28374999175721044,896336.6002,369961.3521,1667051.0104,102.78706549382741
913,913,1,40,0.155,1,1,0,0,1,44914.4743,174108.4893,33516.3896,114747.3258,81230.9362,0.5802264967570541,896336.6002,369961.3521,1667051.0104,102.78706549382741
914,914,1,45,0.155,1,1,0,0,1,44914.4743,174108.4893,41134.8175,167894.5995,126759.7821,0.8775933032628243,896336.6002,369961.3521,1667051.0104,102.78706549382741
915,915,1,50,0.155,1,1,0,0,1,44914.4743,174108.4893,48833.6434,217852.372,169018.7285,1.1735200492279585,896336.6002,369961.3521,1667051.0104,102.78706549382741
916,916,1,55,0.155,1,1,0,0,1,44914.4743,174108.4893,56674.5892,265869.3264,209194.7372,1.4687365049769256,896336.6002,369961.3521,1667051.0104,102.78706549382741
917,917,1,60,0.155,1,1,0,0,1,44914.4743,174108.4893,64472.3245,313423.2903,248950.9658,1.7641689193477683,896336.6002,369961.3521,1667051.0104,102.78706549382741
918,918,1,20,0.25,1,1,0,0,1,42429.3337,161695.4075,2991.1965,-133945.9153,-136937.1117,0.0,896336.6002,403818.8892,1878183.0392,102.78706549382741
919,919,1,25,0.25,1,1,0,0,1,42429.3337,161695.4075,9472.7632,-69054.7316,-78527.4948,0.0,896336.6002,403818.8892,1878183.0392,102.78706549382741
920,920,1,30,0.25,1,1,0,0,1,42429.3337,161695.4075,16492.3028,-8088.5628,-24580.8656,0.0,896336.6002,403818.8892,1878183.0392,102.78706549382741
921,921,1,35,0.25,1,1,0,0,1,42429.3337,161695.4075,23670.054,45230.7144,21560.6604,0.19679789587668442,896336.6002,403818.8892,1878183.0392,102.78706549382741
922,922,1,40,0.25,1,1,0,0,1,42429.3337,161695.4075,31201.6937,98666.984,67465.2903,0.49253721815148116,896336.6002,403818.8892,1878183.0392,102.78706549382741
923,923,1,45,0.25,1,1,0,0,1,42429.3337,161695.4075,38732.182,151878.4426,113146.2606,0.7889549165415771,896336.6002,403818.8892,1878183.0392,102.78706549382741
924,924,1,50,0.25,1,1,0,0,1,42429.3337,161695.4075,46358.3715,203478.2816,157119.9101,1.0857804082570748,896336.6002,403818.8892,1878183.0392,102.78706549382741
925,925,1,55,0.25,1,1,0,0,1,42429.3337,161695.4075,54057.4334,251319.676,197262.2426,1.3822055257033714,896336.6002,403818.8892,1878183.0392,102.78706549382741
926,926,1,60,0.25,1,1,0,0,1,42429.3337,161695.4075,61808.979,299090.955,237281.976,1.6778687879107708,896336.6002,403818.8892,1878183.0392,102.78706549382741
927,927,1,20,0.345,1,1,0,0,1,40059.9657,149994.1854,1504.7187,-84012.5369,-85517.2556,0.0,896336.6002,437676.4262,2089315.068,102.78706549382741
928,928,1,25,0.345,1,1,0,0,1,40059.9657,149994.1854,7695.9844,-87163.4338,-94859.4182,0.0,896336.6002,437676.4262,2089315.068,102.78706549382741
929,929,1,30,0.345,1,1,0,0,1,40059.9657,149994.1854,14526.112,-23652.5098,-38178.6218,0.0,896336.6002,437676.4262,2089315.068,102.78706549382741
930,930,1,35,0.345,1,1,0,0,1,40059.9657,149994.1854,21685.9021,29609.8439,7923.9417,0.10992477426781048,896336.6002,437676.4262,2089315.068,102.78706549382741
931,931,1,40,0.345,1,1,0,0,1,40059.9657,149994.1854,28966.1218,82893.8874,53927.7656,0.4044311779594298,896336.6002,437676.4262,2089315.068,102.78706549382741
932,932,1,45,0.345,1,1,0,0,1,40059.9657,149994.1854,36399.5817,135837.989,99438.4072,0.7012214057000619,896336.6002,437676.4262,2089315.068,102.78706549382741
933,933,1,50,0.345,1,1,0,0,1,40059.9657,149994.1854,43947.9744,188925.9071,144977.9327,0.9976833363261008,896336.6002,437676.4262,2089315.068,102.78706549382741
934,934,1,55,0.345,1,1,0,0,1,40059.9657,149994.1854,51581.9255,237295.1847,185713.2592,1.2944876203673452,896336.6002,437676.4262,2089315.068,102.78706549382741
935,935,1,60,0.345,1,1,0,0,1,40059.9657,149994.1854,59281.2233,284642.8293,225361.606,1.5908910021787823,896336.6002,437676.4262,2089315.068,102.78706549382741
936,936,1,20,0.06,1,1,0,1,0,47427.8558,201994.7119,6305.0943,-214344.0854,-220649.1797,0.0,1257668.5536,336103.815,1999399.91,135.60827166982745
937,937,1,25,0.06,1,1,0,1,0,47427.8558,201994.7119,13324.7121,-126034.0936,-139358.8057,0.0,1257668.5536,336103.815,1999399.91,135.60827166982745
938,938,1,30,0.06,1,1,0,1,0,47427.8558,201994.7119,20715.6085,-38013.6905,-58729.299,0.0,1257668.5536,336103.815,1999399.91,135.60827166982745
939,939,1,35,0.06,1,1,0,1,0,47427.8558,201994.7119,28300.5972,40662.2344,12361.6372,0.07620700320673869,1257668.5536,336103.815,1999399.91,135.60827166982745
940,940,1,40,0.06,1,1,0,1,0,47427.8558,201994.7119,35911.2634,115899.2958,79988.0324,0.3227899691095179,1257668.5536,336103.815,1999399.91,135.60827166982745
941,941,1,45,0.06,1,1,0,1,0,47427.8558,201994.7119,43698.8982,181552.0636,137853.1653,0.5694227190056671,1257668.5536,336103.815,1999399.91,135.60827166982745
942,942,1,50,0.06,1,1,0,1,0,47427.8558,201994.7119,51463.8417,245854.8189,194390.9772,0.8155502730143578,1257668.5536,336103.815,1999399.91,135.60827166982745
943,943,1,55,0.06,1,1,0,1,0,47427.8558,201994.7119,59272.2089,310127.1556,250854.9467,1.061158818307093,1257668.5536,336103.815,1999399.91,135.60827166982745
944,944,1,60,0.06,1,1,0,1,0,47427.8558,201994.7119,67113.5807,373913.0429,306799.4622,1.3066690646040782,1257668.5536,336103.815,1999399.91,135.60827166982745
945,945,1,20,0.155,1,1,0,1,0,44914.4743,186670.1396,4583.2616,-236339.4166,-240922.6782,0.0,1257668.5536,369961.3521,2262987.1589,135.60827166982745
946,946,1,25,0.155,1,1,0,1,0,44914.4743,186670.1396,11344.0453,-149630.6903,-160974.7356,0.0,1257668.5536,369961.3521,2262987.1589,135.60827166982745
947,947,1,30,0.155,1,1,0,1,0,44914.4743,186670.1396,18553.0794,-60976.9126,-79529.9921,0.0,1257668.5536,369961.3521,2262987.1589,135.60827166982745
948,948,1,35,0.155,1,1,0,1,0,44914.4743,186670.1396,25882.0638,19066.9183,-6815.1455,0.007806523364913246,1257668.5536,369961.3521,2262987.1589,135.60827166982745
949,949,1,40,0.155,1,1,0,1,0,44914.4743,186670.1396,33516.3896,95590.6303,62074.2407,0.2543542279536456,1257668.5536,369961.3521,2262987.1589,135.60827166982745
950,950,1,45,0.155,1,1,0,1,0,44914.4743,186670.1396,41134.8175,164802.4087,123667.5913,0.500299205985331,1257668.5536,369961.3521,2262987.1589,135.60827166982745
951,951,1,50,0.155,1,1,0,1,0,44914.4743,186670.1396,48833.6434,227948.6934,179115.05,0.7471869751171185,1257668.5536,369961.3521,2262987.1589,135.60827166982745
952,952,1,55,0.155,1,1,0,1,0,44914.4743,186670.1396,56674.5892,291678.3272,235003.738,0.9930619094669788,1257668.5536,369961.3521,2262987.1589,135.60827166982745
953,953,1,60,0.155,1,1,0,1,0,44914.4743,186670.1396,64472.3245,355750.2132,291277.8887,1.2387021202243502,1257668.5536,369961.3521,2262987.1589,135.60827166982745
954,954,1,20,0.25,1,1,0,1,0,42429.3337,172219.4549,2991.1965,-257539.9063,-260531.1027,0.0,1257668.5536,403818.8892,2526574.4078,135.60827166982745
955,955,1,25,0.25,1,1,0,1,0,42429.3337,172219.4549,9472.7632,-172544.775,-182017.5382,0.0,1257668.5536,403818.8892,2526574.4078,135.60827166982745
956,956,1,30,0.25,1,1,0,1,0,42429.3337,172219.4549,16492.3028,-85007.1758,-101499.4787,0.0,1257668.5536,403818.8892,2526574.4078,135.60827166982745
957,957,1,35,0.25,1,1,0,1,0,42429.3337,172219.4549,23670.054,-2354.0831,-26024.1371,0.0,1257668.5536,403818.8892,2526574.4078,135.60827166982745
958,958,1,40,0.25,1,1,0,1,0,42429.3337,172219.4549,31201.6937,74643.7493,43442.0556,0.18557930618415122,1257668.5536,403818.8892,2526574.4078,135.60827166982745
959,959,1,45,0.25,1,1,0,1,0,42429.3337,172219.4549,38732.182,146831.0809,108098.8989,0.43179902279640153,1257668.5536,403818.8892,2526574.4078,135.60827166982745
960,960,1,50,0.25,1,1,0,1,0,42429.3337,172219.4549,46358.3715,211970.0705,165611.699,0.6778084428611446,1257668.5536,403818.8892,2526574.4078,135.60827166982745
961,961,1,55,0.25,1,1,0,1,0,42429.3337,172219.4549,54057.4334,274003.9554,219946.522,0.9246860253547821,1257668.5536,403818.8892,2526574.4078,135.60827166982745
962,962,1,60,0.25,1,1,0,1,0,42429.3337,172219.4549,61808.979,337416.5767,275607.5977,1.1708009656631386,1257668.5536,403818.8892,2526574.4078,135.60827166982745
963,963,1,20,0.345,1,1,0,1,0,40059.9657,157646.9375,1504.7187,-276513.1492,-278017.868,0.0,1257668.5536,437676.4262,2790161.6568,135.60827166982745
964,964,1,25,0.345,1,1,0,1,0,40059.9657,157646.9375,7695.9844,-194811.2097,-202507.1941,0.0,1257668.5536,437676.4262,2790161.6568,135.60827166982745
965,965,1,30,0.345,1,1,0,1,0,40059.9657,157646.9375,14526.112,-108521.4655,-123047.5775,0.0,1257668.5536,437676.4262,2790161.6568,135.60827166982745
966,966,1,35,0.345,1,1,0,1,0,40059.9657,157646.9375,21685.9021,-23545.3842,-45231.2863,0.0,1257668.5536,437676.4262,2790161.6568,135.60827166982745
967,967,1,40,0.345,1,1,0,1,0,40059.9657,157646.9375,28966.1218,53952.1062,24985.9844,0.11819729854641574,1257668.5536,437676.4262,2790161.6568,135.60827166982745
968,968,1,45,0.345,1,1,0,1,0,40059.9657,157646.9375,36399.5817,128472.5929,92073.0112,0.36375326616046433,1257668.5536,437676.4262,2790161.6568,135.60827166982745
969,969,1,50,0.345,1,1,0,1,0,40059.9657,157646.9375,43947.9744,194996.9598,151048.9854,0.6092438176391575,1257668.5536,437676.4262,2790161.6568,135.60827166982745
970,970,1,55,0.345,1,1,0,1,0,40059.9657,157646.9375,51581.9255,257333.3725,205751.4469,0.8558959735965521,1257668.5536,437676.4262,2790161.6568,135.60827166982745
971,971,1,60,0.345,1,1,0,1,0,40059.9657,157646.9375,59281.2233,320908.2795,261627.0562,1.1017109956246551,1257668.5536,437676.4262,2790161.6568,135.60827166982745
972,972,1,20,0.06,1,1,0,1,1,47427.8558,152328.6816,6305.0943,-327017.3115,-333322.4057,0.0,1904272.867,336103.815,2695481.6684,168.50589158982746
973,973,1,25,0.06,1,1,0,1,1,47427.8558,152328.6816,13324.7121,-228886.7807,-242211.4928,0.0,1904272.867,336103.815,2695481.6684,168.50589158982746
974,974,1,30,0.06,1,1,0,1,1,47427.8558,152328.6816,20715.6085,-134897.5299,-155613.1384,0.0,1904272.867,336103.815,2695481.6684,168.50589158982746
975,975,1,35,0.06,1,1,0,1,1,47427.8558,152328.6816,28300.5972,-48381.5551,-76682.1523,0.0,1904272.867,336103.815,2695481.6684,168.50589158982746
976,976,1,40,0.06,1,1,0,1,1,47427.8558,152328.6816,35911.2634,35585.4386,-325.8249,0.08105689584363632,1904272.867,336103.815,2695481.6684,168.50589158982746
977,977,1,45,0.06,1,1,0,1,1,47427.8558,152328.6816,43698.8982,117201.3591,73502.4609,0.29330823583663873,1904272.867,336103.815,2695481.6684,168.50589158982746
978,978,1,50,0.06,1,1,0,1,1,47427.8558,152328.6816,51463.8417,194707.4728,143243.6311,0.5053484175419075,1904272.867,336103.815,2695481.6684,168.50589158982746
979,979,1,55,0.06,1,1,0,1,1,47427.8558,152328.6816,59272.2089,268046.0278,208773.8189,0.716438750068293,1904272.867,336103.815,2695481.6684,168.50589158982746
980,980,1,60,0.06,1,1,0,1,1,47427.8558,152328.6816,67113.5807,339743.8897,272630.309,0.9274538228113143,1904272.867,336103.815,2695481.6684,168.50589158982746
981,981,1,20,0.155,1,1,0,1,1,44914.4743,134405.3244,4583.2616,-351816.4073,-356399.6689,0.0,1904272.867,369961.3521,3015287.9154,168.50589158982746
982,982,1,25,0.155,1,1,0,1,1,44914.4743,134405.3244,11344.0453,-255740.6192,-267084.6645,0.0,1904272.867,369961.3521,3015287.9154,168.50589158982746
983,983,1,30,0.155,1,1,0,1,1,44914.4743,134405.3244,18553.0794,-159293.9795,-177847.0589,0.0,1904272.867,369961.3521,3015287.9154,168.50589158982746
984,984,1,35,0.155,1,1,0,1,1,44914.4743,134405.3244,25882.0638,-72470.628,-98352.6917,0.0,1904272.867,369961.3521,3015287.9154,168.50589158982746
985,985,1,40,0.155,1,1,0,1,1,44914.4743,134405.3244,33516.3896,12057.589,-21458.8006,0.021112592441919945,1904272.867,369961.3521,3015287.9154,168.50589158982746
986,986,1,45,0.155,1,1,0,1,1,44914.4743,134405.3244,41134.8175,93926.9537,52792.1363,0.23325031531669507,1904272.867,369961.3521,3015287.9154,168.50589158982746
987,987,1,50,0.155,1,1,0,1,1,44914.4743,134405.3244,48833.6434,173895.4535,125061.81,0.44501056394994626,1904272.867,369961.3521,3015287.9154,168.50589158982746
988,988,1,55,0.155,1,1,0,1,1,44914.4743,134405.3244,56674.5892,246601.8071,189927.2178,0.6568647416626914,1904272.867,369961.3521,3015287.9154,168.50589158982746
989,989,1,60,0.155,1,1,0,1,1,44914.4743,134405.3244,64472.3245,318858.3612,254386.0366,0.8679793179363349,1904272.867,369961.3521,3015287.9154,168.50589158982746
990,990,1,20,0.25,1,1,0,1,1,42429.3337,115077.5408,2991.1965,-375509.1082,-378500.3047,0.0,1904272.867,403818.8892,3335094.1624,168.50589158982746
991,991,1,25,0.25,1,1,0,1,1,42429.3337,115077.5408,9472.7632,-281968.9526,-291441.7158,0.0,1904272.867,403818.8892,3335094.1624,168.50589158982746
992,992,1,30,0.25,1,1,0,1,1,42429.3337,115077.5408,16492.3028,-184375.253,-200867.5558,0.0,1904272.867,403818.8892,3335094.1624,168.50589158982746
993,993,1,35,0.25,1,1,0,1,1,42429.3337,115077.5408,23670.054,-96375.6629,-120045.717,0.0,1904272.867,403818.8892,3335094.1624,168.50589158982746
994,994,1,40,0.25,1,1,0,1,1,42429.3337,115077.5408,31201.6937,-11723.9188,-42925.6125,0.0,1904272.867,403818.8892,3335094.1624,168.50589158982746
995,995,1,45,0.25,1,1,0,1,1,42429.3337,115077.5408,38732.182,70837.1849,32105.0029,0.173279824505504,1904272.867,403818.8892,3335094.1624,168.50589158982746
996,996,1,50,0.25,1,1,0,1,1,42429.3337,115077.5408,46358.3715,151601.7823,105243.4109,0.3846947599311857,1904272.867,403818.8892,3335094.1624,168.50589158982746
997,997,1,55,0.25,1,1,0,1,1,42429.3337,115077.5408,54057.4334,227146.4486,173089.0152,0.5965098448555392,1904272.867,403818.8892,3335094.1624,168.50589158982746
998,998,1,60,0.25,1,1,0,1,1,42429.3337,115077.5408,61808.979,297748.2315,235939.2525,0.8085551831333115,1904272.867,403818.8892,3335094.1624,168.50589158982746
999,999,1,20,0.345,1,1,0,1,1,40059.9657,94317.5982,1504.7187,-390589.5159,-392094.2346,0.0,1904272.867,437676.4262,3654900.4093,168.50589158982746
1000,1000,1,25,0.345,1,1,0,1,1,40059.9657,94317.5982,7695.9844,-307566.086,-315262.0703,0.0,1904272.867,437676.4262,3654900.4093,168.50589158982746
1001,1001,1,30,0.345,1,1,0,1,1,40059.9657,94317.5982,14526.112,-210314.3977,-224840.5098,0.0,1904272.867,437676.4262,3654900.4093,168.50589158982746
1002,1002,1,35,0.345,1,1,0,1,1,40059.9657,94317.5982,21685.9021,-120311.3514,-141997.2536,0.0,1904272.867,437676.4262,3654900.4093,168.50589158982746
1003,1003,1,40,0.345,1,1,0,1,1,40059.9657,94317.5982,28966.1218,-35272.7489,-64238.8707,0.0,1904272.867,437676.4262,3654900.4093,168.50589158982746
1004,1004,1,45,0.345,1,1,0,1,1,40059.9657,94317.5982,36399.5817,47670.4542,11270.8725,0.1136046898842384,1904272.867,437676.4262,3654900.4093,168.50589158982746
1005,1005,1,50,0.345,1,1,0,1,1,40059.9657,94317.5982,43947.9744,128834.0894,84886.115,0.3245799806651225,1904272.867,437676.4262,3654900.4093,168.50589158982746
1006,1006,1,55,0.345,1,1,0,1,1,40059.9657,94317.5982,51581.9255,207267.3486,155685.423,0.5361392045456763,1904272.867,437676.4262,3654900.4093,168.50589158982746
1007,1007,1,60,0.345,1,1,0,1,1,40059.9657,94317.5982,59281.2233,278954.3266,219673.1033,0.7480091257611319,1904272.867,437676.4262,3654900.4093,168.50589158982746
1008,1008,1,20,0.06,1,1,1,0,0,47427.8558,243738.7137,6305.0943,-87554.259,-93859.3533,0.0,620478.9748,336103.815,1236142.1042,96.76639200582738
1009,1009,1,25,0.06,1,1,1,0,0,47427.8558,243738.7137,13324.7121,-11954.7366,-25279.4487,0.0,620478.9748,336103.815,1236142.1042,96.76639200582738
1010,1010,1,30,0.06,1,1,1,0,0,47427.8558,243738.7137,20715.6085,64306.9808,43591.3723,0.201710120049639,620478.9748,336103.815,1236142.1042,96.76639200582738
1011,1011,1,35,0.06,1,1,1,0,0,47427.8558,243738.7137,28300.5972,127041.5131,98740.9158,0.5205131993050482,620478.9748,336103.815,1236142.1042,96.76639200582738
1012,1012,1,40,0.06,1,1,1,0,0,47427.8558,243738.7137,35911.2634,180910.7346,144999.4712,0.8396318754098018,620478.9748,336103.815,1236142.1042,96.76639200582738
1013,1013,1,45,0.06,1,1,1,0,0,47427.8558,243738.7137,43698.8982,234948.8082,191249.9099,1.1577102590568409,620478.9748,336103.815,1236142.1042,96.76639200582738
1014,1014,1,50,0.06,1,1,1,0,0,47427.8558,243738.7137,51463.8417,289165.5969,237701.7552,1.4755947618244372,620478.9748,336103.815,1236142.1042,96.76639200582738
1015,1015,1,55,0.06,1,1,1,0,0,47427.8558,243738.7137,59272.2089,343074.617,283802.4081,1.7932783302293605,620478.9748,336103.815,1236142.1042,96.76639200582738
1016,1016,1,60,0.06,1,1,1,0,0,47427.8558,243738.7137,67113.5807,396907.7827,329794.202,2.110809176739702,620478.9748,336103.815,1236142.1042,96.76639200582738
1017,1017,1,20,0.155,1,1,1,0,0,44914.4743,230161.8419,4583.2616,-107455.7107,-112038.9723,0.0,620478.9748,369961.3521,1449646.0601,96.76639200582738
1018,1018,1,25,0.155,1,1,1,0,0,44914.4743,230161.8419,11344.0453,-33434.828,-44778.8733,0.0,620478.9748,369961.3521,1449646.0601,96.76639200582738
1019,1019,1,30,0.155,1,1,1,0,0,44914.4743,230161.8419,18553.0794,42249.5471,23696.4677,0.10965053608471757,620478.9748,369961.3521,1449646.0601,96.76639200582738
1020,1020,1,35,0.155,1,1,1,0,0,44914.4743,230161.8419,25882.0638,112334.4577,86452.394,0.4281039047217466,620478.9748,369961.3521,1449646.0601,96.76639200582738
